pair_id,type,text_a,text_b,similarity_score,sources,notes,category
cf7634b7-7132-4786-84dd-5c86666d791b,synonym,肠风伤络证,风伤肠络证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
2fb32f67-7926-4849-b5a0-c0dd84d95900,synonym,肾中寒证,肾中寒气证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
ca37528c-51e1-412b-a6d6-9227809bb25a,synonym,肾气虚证,肾气亏虚证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
c3eb57c0-4383-4749-a469-7f3ed9e471e2,synonym,肾元亏虚证,肾元不足证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
2eb70da9-7b0b-44f6-af4d-0cbe3b63987d,synonym,肾虚不固证,肾气不固证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
8fd2bbad-8670-486e-a5f2-03a3e8b44323,synonym,肾虚不固证,肾失摄纳证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
fa6ee257-3776-49ae-af04-521bac2b5597,synonym,肾虚不固证,肾气不摄证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
f28705a7-da0d-468b-b97b-62fa843676e1,synonym,肾气不固证,肾失摄纳证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
e4d2a930-8c56-4ed0-8aaf-6f980414be90,synonym,肾气不固证,肾气不摄证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
3f9d78cd-6a14-4581-b660-b0341a1a33dc,synonym,肾失摄纳证,肾气不摄证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
952347f0-6842-43da-848d-4247c4dc35a0,synonym,肾不纳气证,肾气失纳证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
5cac9902-c713-467c-aaff-e9164c729fa0,synonym,肾阴虚证,阴虚肾亏证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
b34fac42-e9d1-4e35-82b8-9e60b2197cd0,synonym,肾阴虚证,肾阴亏虚证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
dab1018e-0155-4092-bbbd-9d8c3235b5b5,synonym,肾阴虚证,肾阴虚热证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
c80fe54c-02a3-4b94-a298-9a0a3b9195d1,synonym,肾阴虚证,肾阴虚损证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
413970f3-5e08-4127-a5f0-bdda3c590b11,synonym,阴虚肾亏证,肾阴亏虚证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
22b2d684-f352-4436-af5b-4672edcdd98d,synonym,阴虚肾亏证,肾阴虚热证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
313313a9-0af3-46b5-a5e2-08d52e6f3544,synonym,阴虚肾亏证,肾阴虚损证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
50838605-a249-4f8b-b088-24a8abb1c299,synonym,肾阴亏虚证,肾阴虚热证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
7276866f-7172-43b1-bb4f-529bc676cc69,synonym,肾阴亏虚证,肾阴虚损证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
97f9bee9-3be5-41b3-a4bf-1f7da3234a36,synonym,肾阴虚热证,肾阴虚损证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
3179d375-d985-4677-bbef-efc3848b2e4d,synonym,肾阴虚火旺证,肾阴虚内热证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
369c0828-e663-48b5-9148-46db72b8faf7,synonym,肾阴虚火旺证,肾虚内热证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
34247700-59eb-463d-91b3-bb8d11881017,synonym,肾阴虚火旺证,肾虚火旺证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
ee71bb1d-3737-4c51-8f76-8b6cab0f4216,synonym,肾阴虚火旺证,相火偏旺证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
fb700555-0505-4040-8819-795d86ea77c1,synonym,肾阴虚内热证,肾虚内热证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
3db27d1e-67c6-438d-9535-740802aef531,synonym,肾阴虚内热证,肾虚火旺证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
86ce94d5-042d-47fe-b193-d18330ab397f,synonym,肾阴虚内热证,相火偏旺证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
ac01aabd-869d-4bae-b465-373f96808308,synonym,肾虚内热证,肾虚火旺证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
6503c9c7-9cd5-4aa7-a28e-aa6404ff4fb9,synonym,肾虚内热证,相火偏旺证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
bfe6c8cc-1443-465e-bee2-a81f366eb263,synonym,肾虚火旺证,相火偏旺证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
15158687-7ec9-4f16-8948-00ec8f7c9c9f,synonym,肾阳虚证,肾阳亏虚证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
41bb3a62-f3f4-4e3f-9746-2577e4b52075,synonym,肾阳虚证,肾阳虚损证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
f9ac17b7-ae4c-454b-9cd3-2017c7dc214e,synonym,肾阳虚证,肾虚寒证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
c196ae09-e43f-45e5-a0de-a07ceb331999,synonym,肾阳亏虚证,肾阳虚损证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
871f417a-4aff-4240-9441-464a30c9efe8,synonym,肾阳亏虚证,肾虚寒证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
00e93721-d3de-43db-ab66-d6a008e985de,synonym,肾阳虚损证,肾虚寒证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
a8368b22-1640-41d1-8a97-71fe97c4296b,synonym,肾阳虚衰证,肾阳衰惫证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
1b1f86b1-6419-4a86-8cac-8b0e9ede6532,synonym,肾阳虚衰证,肾阳衰微证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
99952a94-b4fe-4b36-8963-c20331406bb7,synonym,肾阳衰惫证,肾阳衰微证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
d7ffb1fc-d640-4b0f-afca-b28a230b2dab,synonym,肾精亏虚证,肾精不足证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
6f9bad3c-4b3d-46c2-b202-ad4e06bfb952,synonym,肾精亏虚证,肾精亏损证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
4ac6c949-cfe9-4049-a5f8-0b19bab04bef,synonym,肾精亏虚证,肾虚精亏证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
26e55f6f-5f87-44ff-9a2e-2f8584eae857,synonym,肾精亏虚证,肾精亏耗证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
65ad7505-1661-4c47-965b-9984480c8f6e,synonym,肾精不足证,肾精亏损证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
42e1609f-4f38-499e-a0ce-8760da30967b,synonym,肾精不足证,肾虚精亏证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
29966009-0d3b-4315-82be-1ad718f45611,synonym,肾精不足证,肾精亏耗证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
7c5da2e8-fe5b-464a-bc6c-110216cb50c3,synonym,肾精亏损证,肾虚精亏证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
b8eb5b85-573d-4ad6-b977-b7b9f1167c74,synonym,肾精亏损证,肾精亏耗证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
1498ad20-6f24-4ce9-a2e2-21d9b2dc9433,synonym,肾虚精亏证,肾精亏耗证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
683ed555-5682-4527-9b6f-d6c3096ea489,synonym,肾虚髓亏证,肾虚髓减证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
99b6aa15-0e1f-4eab-a4b6-c32b8f6d4d49,synonym,肾虚积冷证,肾脏积冷证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
902db4bd-0ae8-4f02-9f5a-8b1d4d12347c,synonym,肾虚寒湿证,肾经寒湿证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
244cc14e-9d24-4f1d-853b-3426159ddcdd,synonym,肾虚水泛证,肾虚水停证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
628a43f2-e242-413d-83d6-402c35a46d99,synonym,肾气虚水泛证,肾气虚水停证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
f60ef461-d028-40eb-80a4-6a29c2aeba86,synonym,肾阳虚水泛证,肾阳虚水停证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
6bc4fc32-b232-4673-b8f8-c5df29b7e995,synonym,脓毒蕴肾证,肾经脓毒证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
965be1e3-1e74-4efc-b11f-6ed9fdd4fdc0,synonym,肾经湿热证,湿热蕴肾证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
a855e56d-e9cd-44a7-96b5-a8d1765baf3b,synonym,膀胱虚寒证,膀胱虚冷证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
0f66cfae-c2e1-44a6-9bf5-50d98df56df3,synonym,膀胱蕴热证,膀胱实热证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
5e663924-e1e0-40d0-8761-a2b28b02f3b5,synonym,膀胱蕴热证,热迫膀胱证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
941e49e8-eb2f-425a-bac7-694858f384b8,synonym,膀胱蕴热证,热结膀胱证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
9474d2b7-7fd4-40b0-a9fb-240b1688ca5f,synonym,膀胱蕴热证,热积膀胱证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
44fafe5f-086d-475f-9fa2-b2e0b303ce7f,synonym,膀胱实热证,热迫膀胱证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
b7ff28cd-391d-459e-8103-5bb2108f7596,synonym,膀胱实热证,热结膀胱证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
571157e5-a724-40bd-ae1a-90e9522cc744,synonym,膀胱实热证,热积膀胱证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
2326022c-b767-43d8-a275-73530b2b48bc,synonym,热迫膀胱证,热结膀胱证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
d08fe860-217b-4200-b992-141a2a18bbe3,synonym,热迫膀胱证,热积膀胱证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
e294e7b0-c9c9-45cb-9277-b11bb1d8b9a4,synonym,热结膀胱证,热积膀胱证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
e11b0eb2-58a0-4496-927b-4c05e826eddb,synonym,膀胱蓄血证,膀胱血瘀证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
8b63fa21-5e54-4b39-8d84-2f8620ef34de,synonym,心移热小肠证,心移热于小肠证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
25b7fe57-445f-4b6c-b523-0643a096b1fb,synonym,心移热小肠证,心火下移小肠证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
de1068c4-4298-4853-b70c-5ddc4dc89408,synonym,心移热于小肠证,心火下移小肠证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
a61cbcd9-455e-40bb-8ec5-a4ff10db7916,synonym,心肺实热证,心肺热盛证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
2a232237-5999-4df5-b163-556f612b1ea9,synonym,心肺实热证,热炽心肺证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
1321eb3b-5c40-417c-b729-a4516989443a,synonym,心肺实热证,心肺火旺证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
14f7c858-2d85-4ccb-8891-ae0526f09b58,synonym,心肺热盛证,热炽心肺证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
7081b92a-a624-435d-b489-d43aa58b8799,synonym,心肺热盛证,心肺火旺证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
7a1cf0c2-bddf-4f2d-a8f1-d5f2892bdc2b,synonym,热炽心肺证,心肺火旺证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
8d9c219c-41ba-4abd-8942-0efb15657f0e,synonym,心脾实热证,心脾积热证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
479764e7-f1c1-485b-9d13-a798df4d2ce7,synonym,心脾火毒证,心脾火积证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
92cbb68b-35cb-475e-b30a-124d4061735e,synonym,心脾火毒证,心脾火炽证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
d25efa90-834c-43b6-afed-cdbbb59923f7,synonym,心脾火毒证,心脾火郁证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
440b46e9-14a0-436a-8d56-5270141e29f7,synonym,心脾火积证,心脾火炽证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
803be7b1-388e-4588-abce-754f75402d92,synonym,心脾火积证,心脾火郁证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
8b9955cb-c792-46c2-b115-4f32f292cfa6,synonym,心脾火炽证,心脾火郁证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
7e420e04-d44a-41bd-807d-125859e35588,synonym,心脾两虚证,心脾亏虚证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
14bd40f6-f717-400a-a9c2-daeb595b4901,synonym,劳伤心脾证,心脾受损证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
f74812fe-1595-4954-83e0-1f51663208bc,synonym,劳伤心脾证,心脾劳伤证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
ad0cf436-f9fd-4b6d-8648-93af3325338d,synonym,心脾受损证,心脾劳伤证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
2e905c12-ddc5-4978-99db-15dbaeac6c82,synonym,心脾气血两虚证,心脾气血虚证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
a102a769-daba-4122-b1e5-ff44561879a1,synonym,心脾阳虚证,心脾虚寒证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
0b13226a-da23-45d1-9564-654335b31472,synonym,心肝热炽证,心肝积热证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
b4cae840-b4e5-4d48-9826-fb659663cf58,synonym,心肝热炽证,心肝热盛证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
467c1740-5d24-4efe-bc2b-71135dffca63,synonym,心肝积热证,心肝热盛证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
2327deae-f82b-4357-ae22-3b3b4d256422,synonym,心肝气血两虚证,心肝气血亏虚证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
b6a9cbc2-33c6-44b0-9ca5-294dd1636f33,synonym,心虚胆怯证,心胆虚怯证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
572e6a4f-24d4-4faf-87ed-6930bb5d93c2,synonym,心肾不交证,心肾阴虚阳亢证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
cab7d9d5-8865-400f-a293-768b7730ed8c,synonym,心肾不交证,心肾阴虚火旺证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
bd9c7c07-ab99-4586-85b1-d3d20b656ddc,synonym,心肾阴虚阳亢证,心肾阴虚火旺证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,别名间同义映射,证候/病机
f62f5007-a931-4d2b-84e9-38126d3075ed,synonym,心肾两虚证,心肾亏虚证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
003ac6f9-3f93-4417-87fa-297c5234a371,synonym,心肾阴虚证,心肾虚热证,5,GB/T 16751.2-2021 证候标准PDF|https://www.cacm.org.cn/wp-content/uploads/2022/03/中医临床诊疗术语-第2部分：证候.pdf,标准名-别名同义映射,证候/病机
